bbl,bldg#,m,zip,full_address,index,development,transfer_date,borough,units,_merge,violationid,buildingid,registrationid,boroid,housenumber,lowhousenumber,highhousenumber,streetname,class,inspectiondate,approveddate,originalcertifybydate,originalcorrectbydate,newcertifybydate,newcorrectbydate,certifieddate,ordernumber,novid,novdescription,novissueddate,currentstatusid,currentstatus,currentstatusdate,novtype,violationstatus,rentimpairing,inspectiondate_year,novissued_year,date_pulled
4160020001,19,M,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,14740872,955148,432085,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,B,12/21/21,12/21/21,2/9/22,1/26/22,,,2/9/22,579,7586890,"§ 27-2026 ADM CODE REPAIR THE LEAKY AND/OR DEFECTIVE FAUCETS AT BATHTUB IN THE BATHROOM LOCATED AT APT 4G, 4th STORY, 1st APARTMENT FROM WEST AT NORTH",12/22/21,9,VIOLATION DISMISSED,4/22/22,Original,Close,N,2021,2021,11/23/25
4160020001,19,M,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,14761651,955148,432085,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,B,1/7/22,1/7/22,2/28/22,2/14/22,,,2/28/22,501,7602145,"§ 27-2005 ADM CODE PROPERLY REPAIR THE BROKEN OR DEFECTIVE STOPPER AT BATHTUB IN THE BATHROOM LOCATED AT APT 5H, 5th STORY, 1st APARTMENT FROM NORTH AT EAST",1/10/22,9,VIOLATION DISMISSED,5/11/22,Original,Close,N,2022,2022,11/23/25
4160020001,19,M,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,14761652,955148,432085,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,B,1/7/22,1/7/22,2/28/22,2/14/22,,,2/28/22,649,7602145,"§ 27-2026 ADM CODE REMOVE ALL OBSTRUCTIONS AND REPAIR ALL DEFECTS IN AT BATHTUB IN THE BATHROOM LOCATED AT APT 5H, 5th STORY, 1st APARTMENT FROM NORTH AT EAST",1/10/22,9,VIOLATION DISMISSED,5/11/22,Original,Close,Y,2022,2022,11/23/25
4160020001,19,M,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,14761654,955148,432085,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,B,1/7/22,1/7/22,2/28/22,2/14/22,,,2/28/22,702,7602145,"§ 27-2045 ADM CODE REPAIR OR REPLACE THE SMOKE DETECTOR DEFECTIVE IN THE ENTIRE APARTMENT LOCATED AT APT 5H, 5th STORY, 1st APARTMENT FROM NORTH AT EAST",1/10/22,9,VIOLATION DISMISSED,5/11/22,Original,Close,N,2022,2022,11/23/25
4160020001,19,M,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,14761655,955148,432085,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,B,1/7/22,1/7/22,2/28/22,2/14/22,,,2/28/22,1503,7602145,"§ 27-2046.1 HMC: REPAIR OR REPLACE THE CARBON MONOXIDE DETECTING DEVICE(S). DEFECTIVE IN THE ENTIRE APARTMENT LOCATED AT APT 5H, 5th STORY, 1st APARTMENT FROM NORTH AT EAST",1/10/22,9,VIOLATION DISMISSED,5/11/22,Original,Close,N,2022,2022,11/23/25
4160020001,19,M,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,15058635,955148,432085,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,B,3/16/22,3/17/22,5/6/22,4/22/22,,,,550,7842123,"§ 27-2017.3 HMC: TRACE AND REPAIR THE SOURCE AND ABATE THE VISIBLE MOLD CONDITION... AT CEILING ( 20 SQ FT ) IN THE BATHROOM LOCATED AT APT 7C, 7th STORY, 2nd APARTMENT FROM EAST AT SOUTH",3/18/22,19,VIOLATION CLOSED,10/19/22,Original,Close,N,2022,2022,11/23/25
4160020001,19,M,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,15058636,955148,432085,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,A,3/16/22,3/17/22,7/5/22,6/21/22,,,6/30/22,579,7842122,"§ 27-2026 ADM CODE REPAIR THE LEAKY AND/OR DEFECTIVE FAUCETS AT WASH/BASIN IN THE BATHROOM LOCATED AT APT 7C, 7th STORY, 2nd APARTMENT FROM EAST AT SOUTH",3/18/22,19,VIOLATION CLOSED,9/9/22,Original,Close,N,2022,2022,11/23/25
4160020001,19,M,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,15058638,955148,432085,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,A,3/16/22,3/17/22,7/5/22,6/21/22,,,6/30/22,508,7842122,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR WEST WALL IN THE 4th ROOM FROM NORTH AT WEST LOCATED AT APT 7C, 7th STORY, 2nd APARTMENT FROM EAST AT SOUTH",3/18/22,19,VIOLATION CLOSED,9/9/22,Original,Close,N,2022,2022,11/23/25
4160020001,19,M,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,15073476,955148,432085,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,B,3/23/22,3/24/22,5/13/22,4/29/22,,,,502,7853875,"§ 27-2005 ADM CODE PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE VINYL-TILES FLOOR IN THE KITCHEN LOCATED AT APT 1G, 1st STORY, APARTMENT AT NORTH",3/25/22,19,VIOLATION CLOSED,9/9/22,Original,Close,N,2022,2022,11/23/25
4160020001,19,M,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,15210752,955148,432085,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,C,6/9/22,6/10/22,6/26/22,6/19/22,,,,526,7938856,"§ 27-2005, 2007 ADM CODE REMOVE THE ILLEGAL FASTENING ELECTRONIC KEY FOBS INSTALLED AT DOORS ALL STRYS ( A ) AND (B) STAIRS AT FIRE STAIRS",6/13/22,19,VIOLATION CLOSED,9/9/22,Original,Close,Y,2022,2022,11/23/25
4160020001,19,M,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,15306511,955148,432085,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,B,8/4/22,8/5/22,9/26/22,9/12/22,,,,1503,7998223,"§ 27-2046.1 HMC: REPAIR OR REPLACE THE CARBON MONOXIDE DETECTING DEVICE(S). MISSING IN THE ENTIRE APARTMENT LOCATED AT APT 5H, 5th STORY, 1st APARTMENT FROM NORTH AT EAST",8/8/22,19,VIOLATION CLOSED,9/9/22,Original,Close,N,2022,2022,11/23/25
4160020001,19,M,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,15306512,955148,432085,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,B,8/4/22,8/5/22,9/26/22,9/12/22,,,,702,7998223,"§ 27-2045 ADM CODE REPAIR OR REPLACE THE SMOKE DETECTOR MISSING IN THE ENTIRE APARTMENT LOCATED AT APT 5H, 5th STORY, 1st APARTMENT FROM NORTH AT EAST",8/8/22,19,VIOLATION CLOSED,9/9/22,Original,Close,N,2022,2022,11/23/25
4160020001,19,M,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,15306513,955148,432085,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,C,8/4/22,8/5/22,8/21/22,8/14/22,,,8/16/22,526,7998224,"§ 27-2005, 2007 ADM CODE REMOVE THE ILLEGAL FASTENING KEYED OPERATED CYLINDER INSTALLED AT DOOR AT FIRE STAIRS, 4th STORY, SECTION ''A AND B ''",8/8/22,19,VIOLATION CLOSED,9/9/22,Original,Close,Y,2022,2022,11/23/25
4160020001,19,M,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,15306515,955148,432085,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,C,8/4/22,8/5/22,8/21/22,8/14/22,,,8/16/22,526,7998224,"§ 27-2005, 2007 ADM CODE REMOVE THE ILLEGAL FASTENING KEYED OPERATED CYLINDER INSTALLED AT DOOR AT FIRE STAIRS, 3rd STORY, SECTION ''A AND B''",8/8/22,19,VIOLATION CLOSED,9/9/22,Original,Close,Y,2022,2022,11/23/25
4160020001,19,M,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,15306517,955148,432085,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,C,8/4/22,8/5/22,8/21/22,8/14/22,,,8/16/22,526,7998224,"§ 27-2005, 2007 ADM CODE REMOVE THE ILLEGAL FASTENING KEYED OPERATED CYLINDER INSTALLED AT DOOR AT FIRE STAIRS, 2nd STORY, SECTION ''A''",8/8/22,19,VIOLATION CLOSED,9/9/22,Original,Close,Y,2022,2022,11/23/25
4160020001,19,M,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,15306518,955148,432085,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,C,8/4/22,8/5/22,8/27/22,8/22/22,,,8/22/22,530,7998225,"§ 27-2005, 27-2007, 27-2041.1 HMC: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE AT FIRE STAIRS, 2nd STORY, SECTION ''A''",8/8/22,19,VIOLATION CLOSED,9/9/22,Original,Close,N,2022,2022,11/23/25
4160020001,19,M,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,15306520,955148,432085,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,C,8/4/22,8/5/22,8/21/22,8/14/22,,,8/16/22,536,7998224,"§ 27-2005, 2007 ADM CODE REMOVE DEVICE PREVENTING DOOR FROM BEING SELF-CLOSING WOOD WEDGE BEING USED AT DOOR LEADING TO WEST YARD AT PUBLIC HALL, 1st STORY",8/8/22,19,VIOLATION CLOSED,9/9/22,Original,Close,N,2022,2022,11/23/25
4160020001,19,M,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,15306521,955148,432085,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,C,8/4/22,8/5/22,8/21/22,8/14/22,,,8/16/22,536,7998224,"§ 27-2005, 2007 ADM CODE REMOVE DEVICE PREVENTING DOOR FROM BEING SELF-CLOSING WOOD WEDGE BEING USED AT BUILDING ENTRANCE DOOR AT PUBLIC HALL, 1st STORY",8/8/22,19,VIOLATION CLOSED,9/9/22,Original,Close,N,2022,2022,11/23/25
4160020001,19,M,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,15461535,955148,432085,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,B,11/2/22,11/2/22,12/22/22,12/8/22,,,11/23/22,508,8103227,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR CEILING AND ALL WALLS. IN THE KITCHEN LOCATED AT APT 1C, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH",11/3/22,19,VIOLATION CLOSED,4/17/23,Original,Close,N,2022,2022,11/23/25
4160020001,19,M,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,15461536,955148,432085,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,B,11/2/22,11/2/22,12/22/22,12/8/22,,,11/23/22,501,8103227,"§ 27-2005 ADM CODE PROPERLY REPAIR THE BROKEN OR DEFECTIVE ELECTRIC OUTLET AT NORTH WALL. IN THE KITCHEN LOCATED AT APT 1C, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH",11/3/22,19,VIOLATION CLOSED,1/6/23,Original,Close,N,2022,2022,11/23/25
4160020001,19,M,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,16621096,955148,432085,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,C,1/25/24,1/25/24,2/26/24,2/21/24,,,,569,8912335,"HMC ADM CODE: § 27-2017.4 ABATE THE INFESTATION CONSISTING OF MICE IN THE ENTIRE APARTMENT LOCATED AT APT 5H, 5th STORY, 1st APARTMENT FROM NORTH AT EAST",1/26/24,19,VIOLATION CLOSED,11/17/25,Original,Close,N,2024,2024,11/23/25
4160020001,19,M,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,15640800,955148,432085,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,C,1/2/23,1/2/23,1/16/23,1/9/23,,,1/10/23,595,8239432,"§ 27-2026 ADM CODE REMOVE ALL OBSTRUCTIONS FROM WATER CLOSET IN THE BATHROOM LOCATED AT APT 7F, 7th STORY, 3rd APARTMENT FROM NORTH AT EAST",1/3/23,9,VIOLATION DISMISSED,3/23/23,Original,Close,Y,2023,2023,11/23/25
4160020001,19,M,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,15651471,955148,432085,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,B,12/29/22,1/4/23,2/23/23,2/9/23,,,2/22/23,596,8242560,"§ 27-2026 ADM CODE REPLACE THE BROKEN OR DEFECTIVE WASH BASIN IN THE BATHROOM LOCATED AT APT 1G, 1st STORY, 1st APARTMENT FROM WEST AT NORTH",1/5/23,9,VIOLATION DISMISSED,5/5/23,Original,Close,Y,2022,2023,11/23/25
4160020001,19,M,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,15934266,955148,432085,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,C,4/13/23,4/17/23,5/7/23,5/2/23,,,4/25/23,530,8454865,"§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE .. IN THE ENTRANCE LOCATED AT APT 1C, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH",4/18/23,19,VIOLATION CLOSED,6/10/23,Original,Close,N,2023,2023,11/23/25
4160020001,19,M,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,16037299,955148,432085,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,B,6/7/23,6/11/23,7/31/23,7/17/23,,,7/27/23,689,8520073,"§ 27-2005, 2006, 2037 HMC: PROPERLY REPAIR AND ABATE UNSAFE ELECTRIC WIRING CONDITION CONSISTING OF EXPOSED ELECTRICAL WIRE AT NORTH WALL IN THE 1st ROOM FROM NORTH AT CENTER LOCATED AT APT 1G, 1st STORY, 1st APARTMENT FROM WEST AT NORTH",6/12/23,19,VIOLATION CLOSED,7/31/23,Original,Close,N,2023,2023,11/23/25
4160020001,19,M,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,18052555,955148,432085,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,B,6/18/25,6/21/25,8/15/25,8/1/25,,,,501,9887277,"§ 27-2005 HMC: PROPERLY REPAIR OR REPLACE THE BROKEN OR DEFECTIVE COUNTERBALANCE, LOWER SASH AT NORTH 2 WINDOW IN THE 1st ROOM FROM NORTH LOCATED AT APT 4D, 4th STORY, 1st APARTMENT FROM SOUTH AT WEST",6/27/25,19,VIOLATION CLOSED,8/24/25,Original,Close,N,2025,2025,11/23/25
4160020001,19,M,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,17020329,955148,432085,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,B,6/3/24,6/3/24,7/23/24,7/9/24,,,,566,9189069,"HMC ADM CODE: § 27-2017.4 ABATE THE INFESTATION CONSISTING OF VERMIN GNATS IN THE ENTIRE APARTMENT LOCATED AT APT 1C, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH",6/4/24,19,VIOLATION CLOSED,6/21/25,Original,Close,N,2024,2024,11/23/25
4160020001,19,M,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,18052560,955148,432085,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,C,6/18/25,6/21/25,7/16/25,7/11/25,,,7/9/25,530,9887278,"§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE HINGES, FIREDOOR WEST 1 TO FIRESTAIRS A AT PUBLIC HALL, 3rd STORY",6/27/25,19,VIOLATION CLOSED,7/23/25,Original,Close,N,2025,2025,11/23/25
4160020001,19,M,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,18052565,955148,432085,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,C,6/18/25,6/21/25,7/16/25,7/11/25,,,7/9/25,530,9887278,"§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE HOPPER DOOR AT PUBLIC HALL, 2nd STORY",6/27/25,19,VIOLATION CLOSED,7/23/25,Original,Close,N,2025,2025,11/23/25
4160020001,19,M,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,17268000,955148,432085,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,B,9/13/24,9/16/24,11/5/24,10/22/24,,,11/5/24,502,9340094,"§ 27-2005 ADM CODE PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE PORCELAIN ENAMEL GLAZE AT BATHTUB. IN THE BATHROOM LOCATED AT APT 1C, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH",9/17/24,9,VIOLATION DISMISSED,1/16/25,Original,Close,N,2024,2024,11/23/25
4160020001,19,M,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,18052552,955148,432085,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,B,6/18/25,6/21/25,8/15/25,8/1/25,,,,501,9887277,"§ 27-2005 HMC: PROPERLY REPAIR OR REPLACE THE BROKEN OR DEFECTIVE COUNTERBALANCE, AT LOWER SASH NORTH 1 WINDOW IN THE 1st ROOM FROM NORTH LOCATED AT APT 4D, 4th STORY, 1st APARTMENT FROM SOUTH AT WEST",6/27/25,22,FIRST NO ACCESS TO RE- INSPECT VIOLATION,11/8/25,Original,Open,N,2025,2025,11/23/25
4160020001,19,M,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,18187122,955148,432085,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,C,8/21/25,8/25/25,9/26/25,9/21/25,,,,568,9967339,"HMC ADM CODE: § 27-2017.4 ABATE THE INFESTATION CONSISTING OF ROACHES IN THE ENTIRE APARTMENT LOCATED AT APT 5H, 5th STORY, 1st APARTMENT FROM NORTH AT EAST",8/26/25,21,NOT COMPLIED WITH,11/3/25,Original,Open,N,2025,2025,11/23/25
4160020001,19,M,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,18187117,955148,432085,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,B,8/21/25,8/25/25,10/14/25,9/30/25,,,10/9/25,1503,9967338,"§ 27-2045(B)(1)(B) HMC, § 12-06, § 12-07, § 12-09 RCNY REPAIR, REPLACE OR PROVIDE AN APPROVED AND OPERATIONAL CARBON MONOXIDE DETECTING DEVICE, INSTALLED IN ACCORDANCE WITH APPLICABLE LAW AND RULES DEFECTIVE IN THE ENTIRE APARTMENT LOCATED AT APT 5H, 5th STORY, 1st APARTMENT FROM NORTH AT EAST",8/26/25,19,VIOLATION CLOSED,11/3/25,Original,Close,N,2025,2025,11/23/25
4160020001,19,M,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,17339223,955148,432085,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,C,10/7/24,10/8/24,11/9/24,11/4/24,,,11/8/24,790,9374365,"§ 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 8; WG TO REPLACE = 0; WG TO REPAIR = 0; IN THE ENTIRE APARTMENT LOCATED AT APT 1C, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH",10/9/24,9,VIOLATION DISMISSED,1/21/25,Original,Close,N,2024,2024,11/23/25
4160020001,19,M,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,17331492,955148,432085,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,C,10/3/24,10/7/24,11/8/24,11/3/24,,,,568,9371975,"HMC ADM CODE: § 27-2017.4 ABATE THE INFESTATION CONSISTING OF ROACHES IN THE ENTIRE APARTMENT LOCATED AT APT 4D, 4th STORY, 1st APARTMENT FROM SOUTH AT WEST",10/8/24,22,FIRST NO ACCESS TO RE- INSPECT VIOLATION,11/8/25,Original,Open,N,2024,2024,11/23/25
4160020001,19,M,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,18187121,955148,432085,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,B,8/21/25,8/25/25,10/14/25,9/30/25,,,10/9/25,702,9967338,"§ 27-2045(B)(1)(A) HMC, § 12-01, § 12-03 RCNY REPAIR, REPLACE OR PROVIDE AN APPROVED AND OPERATIONAL SMOKE DETECTING DEVICE, INSTALLED IN ACCORDANCE WITH DEPARTMENT OF BUILDINGS RULES AND REGULATIONS DEFECTIVE IN THE ENTIRE APARTMENT LOCATED AT APT 5H, 5th STORY, 1st APARTMENT FROM NORTH AT EAST",8/26/25,19,VIOLATION CLOSED,11/3/25,Original,Close,N,2025,2025,11/23/25
4160020001,19,M,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,18247193,955148,432085,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,C,9/23/25,9/24/25,10/25/25,10/20/25,,,10/23/25,568,10005635,"HMC ADM CODE: § 27-2017.4 ABATE THE INFESTATION CONSISTING OF ROACHES IN THE ENTIRE APARTMENT LOCATED AT APT 1G, 1st STORY, 1st APARTMENT FROM WEST AT NORTH",9/24/25,22,FIRST NO ACCESS TO RE- INSPECT VIOLATION,11/8/25,Original,Open,N,2025,2025,11/23/25
4160020001,19,M,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,18247194,955148,432085,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,B,9/23/25,9/24/25,11/12/25,10/29/25,,,10/23/25,566,10005634,"566 (B) 27-2021.4 HMC: ABATE THE NUISANCE CONSISTING OF PESTS. EVIDENCE OF FLIES IN THE ENTIRE APARTMENT LOCATED AT APT 1G, 1st STORY, 1st APARTMENT FROM WEST AT NORTH",9/24/25,22,FIRST NO ACCESS TO RE- INSPECT VIOLATION,11/8/25,Original,Open,N,2025,2025,11/23/25
4160020001,19,M,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,18247195,955148,432085,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,A,9/23/25,9/24/25,1/11/26,12/28/25,,,,509,10005633,"§ 27-2005 ADM CODE PROPERLY SECURE THE LOOSE LAMINATE FLOOR TILES IN THE KITCHEN LOCATED AT APT 1G, 1st STORY, 1st APARTMENT FROM WEST AT NORTH",9/24/25,22,FIRST NO ACCESS TO RE- INSPECT VIOLATION,11/8/25,Original,Open,N,2025,2025,11/23/25
4160020001,19,M,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,17288716,955148,432085,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,B,9/20/24,9/21/24,11/11/24,10/28/24,,,11/11/24,508,9349347,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR WEST WALL. IN THE KITCHEN LOCATED AT APT 1C, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH",9/23/24,9,VIOLATION DISMISSED,1/22/25,Original,Close,N,2024,2024,11/23/25
4160020001,19,M,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,17288717,955148,432085,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,B,9/20/24,9/21/24,11/11/24,10/28/24,,,11/11/24,502,9349347,"§ 27-2005 ADM CODE PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE PORCELAIN ENAMEL GLAZE AT BATHTUB IN THE BATHROOM LOCATED AT APT 1C, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH",9/23/24,9,VIOLATION DISMISSED,1/22/25,Original,Close,N,2024,2024,11/23/25
4160020001,19,M,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,17288719,955148,432085,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,B,9/20/24,9/21/24,11/11/24,10/28/24,,,11/11/24,508,9349347,"§ 27-2005 ADM CODE REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR EAST WALL. IN THE FOYER LOCATED AT APT 1C, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH",9/23/24,9,VIOLATION DISMISSED,1/22/25,Original,Close,N,2024,2024,11/23/25
4160020001,19,M,11692,56-16 BEACH CHANNEL DRIVE,995,OCEAN BAY (BAYSIDE),12/31/16,QUEENS,1395,both,18346724,955148,432085,4,56-16,56-16,56-16,BEACH CHANNEL DRIVE,C,10/30/25,11/3/25,11/24/25,11/19/25,,,11/12/25,530,10065834,"§ 27-2005, 27-2007, 27-2041.1 HMC, §238, § 309; § 107 (2) ( C) MDL AND 28 RCNY §25-171: REPLACE OR REPAIR THE SELF-CLOSING DOORS THAT IS MISSING OR DEFECTIVE CLOSER ARM, BUILDING FRONT ENTRANCE DOOR AT PUBLIC HALL, 1st STORY",11/5/25,19,VIOLATION CLOSED,11/17/25,Original,Close,N,2025,2025,11/23/25
